,xmin,ymin,xmax,ymax,label,score,image_path,Dead,geometry,index_right,utmZone,individualID,taxonID,siteID,plotID,plantStatus
37,476042.20000000007,7225927.500000001,476045.30000000005,7225924.4,Tree,0.45438244938850403,BONA_089_2019.tif,0,"POLYGON ((476045.3 7225927.500000001, 476045.3 7225924.4, 476042.2000000001 7225924.4, 476042.2000000001 7225927.500000001, 476045.3 7225927.500000001))",2641,6N,NEON.PLA.D19.BONA.02028,POTR5,BONA,BONA_089,"Live, disease damaged"
37,476042.20000000007,7225927.500000001,476045.30000000005,7225924.4,Tree,0.45438244938850403,BONA_089_2019.tif,0,"POLYGON ((476045.3 7225927.500000001, 476045.3 7225924.4, 476042.2000000001 7225924.4, 476042.2000000001 7225927.500000001, 476045.3 7225927.500000001))",2639,6N,NEON.PLA.D19.BONA.02026,POTR5,BONA,BONA_089,Standing dead
37,476042.20000000007,7225927.500000001,476045.30000000005,7225924.4,Tree,0.45438244938850403,BONA_089_2019.tif,0,"POLYGON ((476045.3 7225927.500000001, 476045.3 7225924.4, 476042.2000000001 7225924.4, 476042.2000000001 7225927.500000001, 476045.3 7225927.500000001))",2640,6N,NEON.PLA.D19.BONA.02027,BENE4,BONA,BONA_089,Live
39,476046.80000000005,7225922.600000001,476049.9,7225919.600000001,Tree,0.4475574493408203,BONA_089_2019.tif,0,"POLYGON ((476049.9 7225922.600000001, 476049.9 7225919.600000001, 476046.8 7225919.600000001, 476046.8 7225922.600000001, 476049.9 7225922.600000001))",2634,6N,NEON.PLA.D19.BONA.02021,POTR5,BONA,BONA_089,"Live, disease damaged"
39,476046.80000000005,7225922.600000001,476049.9,7225919.600000001,Tree,0.4475574493408203,BONA_089_2019.tif,0,"POLYGON ((476049.9 7225922.600000001, 476049.9 7225919.600000001, 476046.8 7225919.600000001, 476046.8 7225922.600000001, 476049.9 7225922.600000001))",2632,6N,NEON.PLA.D19.BONA.02019,POTR5,BONA,BONA_089,Live
39,476046.80000000005,7225922.600000001,476049.9,7225919.600000001,Tree,0.4475574493408203,BONA_089_2019.tif,0,"POLYGON ((476049.9 7225922.600000001, 476049.9 7225919.600000001, 476046.8 7225919.600000001, 476046.8 7225922.600000001, 476049.9 7225922.600000001))",2633,6N,NEON.PLA.D19.BONA.02020,POTR5,BONA,BONA_089,Standing dead
42,476041.50000000006,7225919.300000001,476046.4,7225914.300000001,Tree,0.4371431767940521,BONA_089_2019.tif,1,"POLYGON ((476046.4 7225919.300000001, 476046.4 7225914.300000001, 476041.5000000001 7225914.300000001, 476041.5000000001 7225919.300000001, 476046.4 7225919.300000001))",2624,6N,NEON.PLA.D19.BONA.02011,POTR5,BONA,BONA_089,Standing dead
64,476036.9,7225921.100000001,476041.70000000007,7225915.100000001,Tree,0.16747839748859406,BONA_089_2019.tif,0,"POLYGON ((476041.7000000001 7225921.100000001, 476041.7000000001 7225915.100000001, 476036.9 7225915.100000001, 476036.9 7225921.100000001, 476041.7000000001 7225921.100000001))",2624,6N,NEON.PLA.D19.BONA.02011,POTR5,BONA,BONA_089,Standing dead
42,476041.50000000006,7225919.300000001,476046.4,7225914.300000001,Tree,0.4371431767940521,BONA_089_2019.tif,1,"POLYGON ((476046.4 7225919.300000001, 476046.4 7225914.300000001, 476041.5000000001 7225914.300000001, 476041.5000000001 7225919.300000001, 476046.4 7225919.300000001))",2628,6N,NEON.PLA.D19.BONA.02015,POTR5,BONA,BONA_089,"Live,  other damage"
42,476041.50000000006,7225919.300000001,476046.4,7225914.300000001,Tree,0.4371431767940521,BONA_089_2019.tif,1,"POLYGON ((476046.4 7225919.300000001, 476046.4 7225914.300000001, 476041.5000000001 7225914.300000001, 476041.5000000001 7225919.300000001, 476046.4 7225919.300000001))",2626,6N,NEON.PLA.D19.BONA.02013,POTR5,BONA,BONA_089,Standing dead
42,476041.50000000006,7225919.300000001,476046.4,7225914.300000001,Tree,0.4371431767940521,BONA_089_2019.tif,1,"POLYGON ((476046.4 7225919.300000001, 476046.4 7225914.300000001, 476041.5000000001 7225914.300000001, 476041.5000000001 7225919.300000001, 476046.4 7225919.300000001))",2627,6N,NEON.PLA.D19.BONA.02014,POTR5,BONA,BONA_089,"Live, insect damaged"
46,476023.00000000006,7225922.600000001,476025.9,7225919.100000001,Tree,0.409774512052536,BONA_089_2019.tif,0,"POLYGON ((476025.9 7225922.600000001, 476025.9 7225919.100000001, 476023.0000000001 7225919.100000001, 476023.0000000001 7225922.600000001, 476025.9 7225922.600000001))",2669,6N,NEON.PLA.D19.BONA.02128,POTR5,BONA,BONA_089,Live
48,476031.70000000007,7225925.600000001,476036.70000000007,7225921.200000001,Tree,0.40467172861099243,BONA_089_2019.tif,0,"POLYGON ((476036.7000000001 7225925.600000001, 476036.7000000001 7225921.200000001, 476031.7000000001 7225921.200000001, 476031.7000000001 7225925.600000001, 476036.7000000001 7225925.600000001))",2678,6N,NEON.PLA.D19.BONA.02144,POTR5,BONA,BONA_089,Live
48,476031.70000000007,7225925.600000001,476036.70000000007,7225921.200000001,Tree,0.40467172861099243,BONA_089_2019.tif,0,"POLYGON ((476036.7000000001 7225925.600000001, 476036.7000000001 7225921.200000001, 476031.7000000001 7225921.200000001, 476031.7000000001 7225925.600000001, 476036.7000000001 7225925.600000001))",2676,6N,NEON.PLA.D19.BONA.02142,POTR5,BONA,BONA_089,Live
50,476042.50000000006,7225923.100000001,476046.20000000007,7225919.600000001,Tree,0.39598891139030457,BONA_089_2019.tif,0,"POLYGON ((476046.2000000001 7225923.100000001, 476046.2000000001 7225919.600000001, 476042.5000000001 7225919.600000001, 476042.5000000001 7225923.100000001, 476046.2000000001 7225923.100000001))",2629,6N,NEON.PLA.D19.BONA.02016,POTR5,BONA,BONA_089,"Live,  other damage"
50,476042.50000000006,7225923.100000001,476046.20000000007,7225919.600000001,Tree,0.39598891139030457,BONA_089_2019.tif,0,"POLYGON ((476046.2000000001 7225923.100000001, 476046.2000000001 7225919.600000001, 476042.5000000001 7225919.600000001, 476042.5000000001 7225923.100000001, 476046.2000000001 7225923.100000001))",2631,6N,NEON.PLA.D19.BONA.02018,POTR5,BONA,BONA_089,Live
64,476036.9,7225921.100000001,476041.70000000007,7225915.100000001,Tree,0.16747839748859406,BONA_089_2019.tif,0,"POLYGON ((476041.7000000001 7225921.100000001, 476041.7000000001 7225915.100000001, 476036.9 7225915.100000001, 476036.9 7225921.100000001, 476041.7000000001 7225921.100000001))",2680,6N,NEON.PLA.D19.BONA.02146,POTR5,BONA,BONA_089,Live
64,476036.9,7225921.100000001,476041.70000000007,7225915.100000001,Tree,0.16747839748859406,BONA_089_2019.tif,0,"POLYGON ((476041.7000000001 7225921.100000001, 476041.7000000001 7225915.100000001, 476036.9 7225915.100000001, 476036.9 7225921.100000001, 476041.7000000001 7225921.100000001))",2625,6N,NEON.PLA.D19.BONA.02012,POTR5,BONA,BONA_089,Live
13,476344.0,7225903.4,476345.8,7225901.6,Tree,0.5584303736686707,BONA_093_2019.tif,0,"POLYGON ((476345.8 7225903.4, 476345.8 7225901.6, 476344 7225901.6, 476344 7225903.4, 476345.8 7225903.4))",2695,6N,NEON.PLA.D19.BONA.01505,PIMA,BONA,BONA_093,Live
17,476348.0,7225903.7,476350.2,7225901.5,Tree,0.544910192489624,BONA_093_2019.tif,0,"POLYGON ((476350.2 7225903.7, 476350.2 7225901.5, 476348 7225901.5, 476348 7225903.7, 476350.2 7225903.7))",2709,6N,NEON.PLA.D19.BONA.01994,PIMA,BONA,BONA_093,Live
18,476339.4,7225932.0,476342.10000000003,7225929.3,Tree,0.5441731810569763,BONA_093_2019.tif,1,"POLYGON ((476342.1 7225932, 476342.1 7225929.3, 476339.4 7225929.3, 476339.4 7225932, 476342.1 7225932))",2744,6N,NEON.PLA.D19.BONA.04576,PIMA,BONA,BONA_093,Live
31,476341.9,7225905.6,476343.9,7225903.5,Tree,0.49498891830444336,BONA_093_2019.tif,0,"POLYGON ((476343.9 7225905.6, 476343.9 7225903.5, 476341.9 7225903.5, 476341.9 7225905.6, 476343.9 7225905.6))",2706,6N,NEON.PLA.D19.BONA.01988,PIMA,BONA,BONA_093,Live
32,476358.60000000003,7225902.3,476360.10000000003,7225900.7,Tree,0.48212724924087524,BONA_093_2019.tif,0,"POLYGON ((476360.1 7225902.3, 476360.1 7225900.7, 476358.6 7225900.7, 476358.6 7225902.3, 476360.1 7225902.3))",2719,6N,NEON.PLA.D19.BONA.02400,PIMA,BONA,BONA_093,Live
38,476344.5,7225900.1,476346.5,7225898.0,Tree,0.46763235330581665,BONA_093_2019.tif,0,"POLYGON ((476346.5 7225900.1, 476346.5 7225898, 476344.5 7225898, 476344.5 7225900.1, 476346.5 7225900.1))",2699,6N,NEON.PLA.D19.BONA.01513,PIMA,BONA,BONA_093,Standing dead
38,476344.5,7225900.1,476346.5,7225898.0,Tree,0.46763235330581665,BONA_093_2019.tif,0,"POLYGON ((476346.5 7225900.1, 476346.5 7225898, 476344.5 7225898, 476344.5 7225900.1, 476346.5 7225900.1))",2711,6N,NEON.PLA.D19.BONA.01997,PIMA,BONA,BONA_093,Live
40,476328.10000000003,7225929.9,476332.5,7225925.7,Tree,0.46487128734588623,BONA_093_2019.tif,0,"POLYGON ((476332.5 7225929.9, 476332.5 7225925.7, 476328.1 7225925.7, 476328.1 7225929.9, 476332.5 7225929.9))",2747,6N,NEON.PLA.D19.BONA.04579,BENE4,BONA,BONA_093,Live
42,476338.10000000003,7225915.2,476340.7,7225912.6,Tree,0.4536782503128052,BONA_093_2019.tif,1,"POLYGON ((476340.7 7225915.2, 476340.7 7225912.6, 476338.1 7225912.6, 476338.1 7225915.2, 476340.7 7225915.2))",2726,6N,NEON.PLA.D19.BONA.03593,PIMA,BONA,BONA_093,Live
42,476338.10000000003,7225915.2,476340.7,7225912.6,Tree,0.4536782503128052,BONA_093_2019.tif,1,"POLYGON ((476340.7 7225915.2, 476340.7 7225912.6, 476338.1 7225912.6, 476338.1 7225915.2, 476340.7 7225915.2))",2730,6N,NEON.PLA.D19.BONA.03597,PIMA,BONA,BONA_093,Live
44,476322.2,7225917.8,476324.7,7225914.9,Tree,0.444436252117157,BONA_093_2019.tif,1,"POLYGON ((476324.7 7225917.8, 476324.7 7225914.9, 476322.2 7225914.9, 476322.2 7225917.8, 476324.7 7225917.8))",2741,6N,NEON.PLA.D19.BONA.04573,BENE4,BONA,BONA_093,Live
53,476356.8,7225896.5,476358.8,7225894.4,Tree,0.41639244556427,BONA_093_2019.tif,0,"POLYGON ((476358.8 7225896.5, 476358.8 7225894.4, 476356.8 7225894.4, 476356.8 7225896.5, 476358.8 7225896.5))",2733,6N,NEON.PLA.D19.BONA.03600,PIMA,BONA,BONA_093,Live
55,476327.4,7225923.1,476331.5,7225918.9,Tree,0.41581884026527405,BONA_093_2019.tif,0,"POLYGON ((476331.5 7225923.1, 476331.5 7225918.9, 476327.4 7225918.9, 476327.4 7225923.1, 476331.5 7225923.1))",2737,6N,NEON.PLA.D19.BONA.04569,POTR5,BONA,BONA_093,Live
83,476325.3,7225920.1,476328.5,7225916.5,Tree,0.26454055309295654,BONA_093_2019.tif,0,"POLYGON ((476328.5 7225920.1, 476328.5 7225916.5, 476325.3 7225916.5, 476325.3 7225920.1, 476328.5 7225920.1))",2737,6N,NEON.PLA.D19.BONA.04569,POTR5,BONA,BONA_093,Live
58,476340.60000000003,7225900.5,476342.60000000003,7225898.5,Tree,0.4117307960987091,BONA_093_2019.tif,0,"POLYGON ((476342.6 7225900.5, 476342.6 7225898.5, 476340.6 7225898.5, 476340.6 7225900.5, 476342.6 7225900.5))",2714,6N,NEON.PLA.D19.BONA.02295,PIMA,BONA,BONA_093,Live
83,476325.3,7225920.1,476328.5,7225916.5,Tree,0.26454055309295654,BONA_093_2019.tif,0,"POLYGON ((476328.5 7225920.1, 476328.5 7225916.5, 476325.3 7225916.5, 476325.3 7225920.1, 476328.5 7225920.1))",2738,6N,NEON.PLA.D19.BONA.04570,BENE4,BONA,BONA_093,Live
83,476325.3,7225920.1,476328.5,7225916.5,Tree,0.26454055309295654,BONA_093_2019.tif,0,"POLYGON ((476328.5 7225920.1, 476328.5 7225916.5, 476325.3 7225916.5, 476325.3 7225920.1, 476328.5 7225920.1))",2736,6N,NEON.PLA.D19.BONA.04568,POBA2,BONA,BONA_093,Live
83,476325.3,7225920.1,476328.5,7225916.5,Tree,0.26454055309295654,BONA_093_2019.tif,0,"POLYGON ((476328.5 7225920.1, 476328.5 7225916.5, 476325.3 7225916.5, 476325.3 7225920.1, 476328.5 7225920.1))",2722,6N,NEON.PLA.D19.BONA.03589,BENE4,BONA,BONA_093,Live
3,633140.9000000001,3696320.6,633145.3,3696315.9,Tree,0.8118483424186707,CLBJ_001_2019.tif,0,"POLYGON ((633145.3 3696320.6, 633145.3 3696315.9, 633140.9000000001 3696315.9, 633140.9000000001 3696320.6, 633145.3 3696320.6))",2754,14N,NEON.PLA.D11.CLBJ.00800,QUMA3,CLBJ,CLBJ_001,Live
7,633292.8,3696361.2,633296.5,3696357.2,Tree,0.6950495839118958,CLBJ_006_2019.tif,0,"POLYGON ((633296.5 3696361.2, 633296.5 3696357.2, 633292.8 3696357.2, 633292.8 3696361.2, 633296.5 3696361.2))",2755,14N,NEON.PLA.D11.CLBJ.00914,QUST,CLBJ,CLBJ_006,Live
21,628330.9,3694370.1,628336.1,3694365.1,Tree,0.510725736618042,CLBJ_033_2019.tif,0,"POLYGON ((628336.1 3694370.1, 628336.1 3694365.1, 628330.9 3694365.1, 628330.9 3694370.1, 628336.1 3694370.1))",2758,14N,NEON.PLA.D11.CLBJ.01861,QUMA3,CLBJ,CLBJ_033,Live
27,628335.3,3694374.7,628338.8,3694370.6,Tree,0.48941245675086975,CLBJ_033_2019.tif,0,"POLYGON ((628338.8 3694374.7, 628338.8 3694370.6, 628335.3 3694370.6, 628335.3 3694374.7, 628338.8 3694374.7))",2757,14N,NEON.PLA.D11.CLBJ.01859,QUST,CLBJ,CLBJ_033,Live
30,628338.1,3694384.6,628343.5,3694379.6,Tree,0.48062843084335327,CLBJ_033_2019.tif,0,"POLYGON ((628343.5 3694384.6, 628343.5 3694379.6, 628338.1 3694379.6, 628338.1 3694384.6, 628343.5 3694384.6))",2756,14N,NEON.PLA.D11.CLBJ.01852,QUST,CLBJ,CLBJ_033,Live
45,628346.2000000001,3694380.0,628350.2000000001,3694375.9,Tree,0.43452396988868713,CLBJ_033_2019.tif,0,"POLYGON ((628350.2000000001 3694380, 628350.2000000001 3694375.9, 628346.2000000001 3694375.9, 628346.2000000001 3694380, 628350.2000000001 3694380))",2759,14N,NEON.PLA.D11.CLBJ.01876,QUMA3,CLBJ,CLBJ_033,Live
70,628344.3,3694375.5,628349.4,3694370.1,Tree,0.2662810981273651,CLBJ_033_2019.tif,0,"POLYGON ((628349.4 3694375.5, 628349.4 3694370.1, 628344.3 3694370.1, 628344.3 3694375.5, 628349.4 3694375.5))",2760,14N,NEON.PLA.D11.CLBJ.01882,QUMA3,CLBJ,CLBJ_033,Live
6,632058.2000000001,3696270.4000000004,632063.2000000001,3696265.6000000006,Tree,0.2836247682571411,CLBJ_036_2018.tif,1,"POLYGON ((632063.2000000001 3696270.4, 632063.2000000001 3696265.600000001, 632058.2000000001 3696265.600000001, 632058.2000000001 3696270.4, 632063.2000000001 3696270.4))",2761,14N,NEON.PLA.D11.CLBJ.00657,QUST,CLBJ,CLBJ_036,Live
6,630435.2,3698096.1,630439.3,3698091.9000000004,Tree,0.525129497051239,CLBJ_038_2019.tif,0,"POLYGON ((630439.3 3698096.1, 630439.3 3698091.9, 630435.2 3698091.9, 630435.2 3698096.1, 630439.3 3698096.1))",2769,14N,NEON.PLA.D11.CLBJ.01561,QUST,CLBJ,CLBJ_038,Live
6,630435.2,3698096.1,630439.3,3698091.9000000004,Tree,0.525129497051239,CLBJ_038_2019.tif,0,"POLYGON ((630439.3 3698096.1, 630439.3 3698091.9, 630435.2 3698091.9, 630435.2 3698096.1, 630439.3 3698096.1))",2768,14N,NEON.PLA.D11.CLBJ.01550,SILA20,CLBJ,CLBJ_038,Live
11,630435.5,3698090.5000000005,630439.7,3698086.3000000003,Tree,0.48896095156669617,CLBJ_038_2019.tif,0,"POLYGON ((630439.7 3698090.5, 630439.7 3698086.3, 630435.5 3698086.3, 630435.5 3698090.5, 630439.7 3698090.5))",2770,14N,NEON.PLA.D11.CLBJ.01562,QUST,CLBJ,CLBJ_038,Live
13,630443.2,3698101.4000000004,630446.7,3698097.1,Tree,0.47986674308776855,CLBJ_038_2019.tif,0,"POLYGON ((630446.7 3698101.4, 630446.7 3698097.1, 630443.2 3698097.1, 630443.2 3698101.4, 630446.7 3698101.4))",2763,14N,NEON.PLA.D11.CLBJ.01537,QUST,CLBJ,CLBJ_038,Live
33,630429.3,3698104.2,630434.4,3698099.0000000005,Tree,0.3830353319644928,CLBJ_038_2019.tif,0,"POLYGON ((630434.4 3698104.2, 630434.4 3698099, 630429.3 3698099, 630429.3 3698104.2, 630434.4 3698104.2))",2766,14N,NEON.PLA.D11.CLBJ.01544,QUST,CLBJ,CLBJ_038,Live
38,630434.9,3698104.4000000004,630438.6,3698100.4000000004,Tree,0.36589115858078003,CLBJ_038_2019.tif,0,"POLYGON ((630438.6 3698104.4, 630438.6 3698100.4, 630434.9 3698100.4, 630434.9 3698104.4, 630438.6 3698104.4))",2765,14N,NEON.PLA.D11.CLBJ.01539,QUST,CLBJ,CLBJ_038,Live
1,631814.7000000001,3688714.3000000003,631818.5000000001,3688710.5,Tree,0.7469906806945801,CLBJ_039_2018.tif,0,"POLYGON ((631818.5000000001 3688714.3, 631818.5000000001 3688710.5, 631814.7000000001 3688710.5, 631814.7000000001 3688714.3, 631818.5000000001 3688714.3))",2771,14N,NEON.PLA.D11.CLBJ.01589,QUST,CLBJ,CLBJ_039,Live
4,625875.2999999999,3694111.1,625881.0,3694104.8000000003,Tree,0.5952471494674683,CLBJ_040_2019.tif,0,"POLYGON ((625881 3694111.1, 625881 3694104.8, 625875.2999999999 3694104.8, 625875.2999999999 3694111.1, 625881 3694111.1))",2772,14N,NEON.PLA.D11.CLBJ.01504,QUST,CLBJ,CLBJ_040,Live
4,625875.2999999999,3694111.1,625881.0,3694104.8000000003,Tree,0.5952471494674683,CLBJ_040_2019.tif,0,"POLYGON ((625881 3694111.1, 625881 3694104.8, 625875.2999999999 3694104.8, 625875.2999999999 3694111.1, 625881 3694111.1))",2773,14N,NEON.PLA.D11.CLBJ.01505,JUVI,CLBJ,CLBJ_040,Live
5,625880.6,3694095.7,625885.5,3694090.7,Tree,0.5782260894775391,CLBJ_040_2019.tif,0,"POLYGON ((625885.5 3694095.7, 625885.5 3694090.7, 625880.6 3694090.7, 625880.6 3694095.7, 625885.5 3694095.7))",2776,14N,NEON.PLA.D11.CLBJ.02277,ULCR,CLBJ,CLBJ_040,Live
11,625869.0,3694103.2,625873.2,3694099.2,Tree,0.5330188870429993,CLBJ_040_2019.tif,0,"POLYGON ((625873.2 3694103.2, 625873.2 3694099.2, 625869 3694099.2, 625869 3694103.2, 625873.2 3694103.2))",2779,14N,NEON.PLA.D11.CLBJ.02293,QUST,CLBJ,CLBJ_040,Live
16,625881.4,3694111.2,625889.7,3694102.1,Tree,0.48888474702835083,CLBJ_040_2019.tif,0,"POLYGON ((625889.7 3694111.2, 625889.7 3694102.1, 625881.4 3694102.1, 625881.4 3694111.2, 625889.7 3694111.2))",2775,14N,NEON.PLA.D11.CLBJ.01511,QUST,CLBJ,CLBJ_040,Live
30,625873.2,3694101.0,625881.0,3694091.1,Tree,0.4327991306781769,CLBJ_040_2019.tif,0,"POLYGON ((625881 3694101, 625881 3694091.1, 625873.2 3694091.1, 625873.2 3694101, 625881 3694101))",2777,14N,NEON.PLA.D11.CLBJ.02287,QUST,CLBJ,CLBJ_040,Live
31,625870.4,3694111.7,625874.4,3694107.8000000003,Tree,0.431393027305603,CLBJ_040_2019.tif,0,"POLYGON ((625874.4 3694111.7, 625874.4 3694107.8, 625870.4 3694107.8, 625870.4 3694111.7, 625874.4 3694111.7))",2780,14N,NEON.PLA.D11.CLBJ.02294,JUVI,CLBJ,CLBJ_040,Live
39,625880.7999999999,3694099.9000000004,625884.4,3694096.3000000003,Tree,0.3842979669570923,CLBJ_040_2019.tif,0,"POLYGON ((625884.4 3694099.9, 625884.4 3694096.3, 625880.7999999999 3694096.3, 625880.7999999999 3694099.9, 625884.4 3694099.9))",2778,14N,NEON.PLA.D11.CLBJ.02290,JUVI,CLBJ,CLBJ_040,Live
3,624416.8,3697640.8000000003,624421.9,3697635.5,Tree,0.6492387652397156,CLBJ_041_2018.tif,0,"POLYGON ((624421.9 3697640.8, 624421.9 3697635.5, 624416.8 3697635.5, 624416.8 3697640.8, 624421.9 3697640.8))",2781,14N,NEON.PLA.D11.CLBJ.02082,QUST,CLBJ,CLBJ_041,Live
24,630442.9,3693351.3,630447.3,3693347.0,Tree,0.4500080943107605,CLBJ_042_2019.tif,0,"POLYGON ((630447.3 3693351.3, 630447.3 3693347, 630442.9 3693347, 630442.9 3693351.3, 630447.3 3693351.3))",2782,14N,NEON.PLA.D11.CLBJ.01840,QUMA3,CLBJ,CLBJ_042,Live
9,630615.1000000001,3697613.9000000004,630620.8,3697608.4000000004,Tree,0.506626307964325,CLBJ_043_2019.tif,0,"POLYGON ((630620.8 3697613.9, 630620.8 3697608.4, 630615.1000000001 3697608.4, 630615.1000000001 3697613.9, 630620.8 3697613.9))",2788,14N,NEON.PLA.D11.CLBJ.02144,QUST,CLBJ,CLBJ_043,Live
9,630615.1000000001,3697613.9000000004,630620.8,3697608.4000000004,Tree,0.506626307964325,CLBJ_043_2019.tif,0,"POLYGON ((630620.8 3697613.9, 630620.8 3697608.4, 630615.1000000001 3697608.4, 630615.1000000001 3697613.9, 630620.8 3697613.9))",2789,14N,NEON.PLA.D11.CLBJ.02145,QUST,CLBJ,CLBJ_043,Live
10,630618.9,3697608.8000000003,630622.9,3697604.7,Tree,0.5052633285522461,CLBJ_043_2019.tif,0,"POLYGON ((630622.9 3697608.8, 630622.9 3697604.7, 630618.9 3697604.7, 630618.9 3697608.8, 630622.9 3697608.8))",2785,14N,NEON.PLA.D11.CLBJ.02138,JUVI,CLBJ,CLBJ_043,Live
17,630615.0,3697619.5,630620.0,3697614.7,Tree,0.4826836884021759,CLBJ_043_2019.tif,0,"POLYGON ((630620 3697619.5, 630620 3697614.7, 630615 3697614.7, 630615 3697619.5, 630620 3697619.5))",2797,14N,NEON.PLA.D11.CLBJ.02183,ULCR,CLBJ,CLBJ_043,Live
17,630615.0,3697619.5,630620.0,3697614.7,Tree,0.4826836884021759,CLBJ_043_2019.tif,0,"POLYGON ((630620 3697619.5, 630620 3697614.7, 630615 3697614.7, 630615 3697619.5, 630620 3697619.5))",2795,14N,NEON.PLA.D11.CLBJ.02177,ULCR,CLBJ,CLBJ_043,Live
28,630618.3,3697621.8000000003,630621.5,3697618.7,Tree,0.4477679431438446,CLBJ_043_2019.tif,0,"POLYGON ((630621.5 3697621.8, 630621.5 3697618.7, 630618.3 3697618.7, 630618.3 3697621.8, 630621.5 3697621.8))",2795,14N,NEON.PLA.D11.CLBJ.02177,ULCR,CLBJ,CLBJ_043,Live
19,630627.6000000001,3697625.1,630631.2000000001,3697621.1,Tree,0.48132267594337463,CLBJ_043_2019.tif,0,"POLYGON ((630631.2000000001 3697625.1, 630631.2000000001 3697621.1, 630627.6000000001 3697621.1, 630627.6000000001 3697625.1, 630631.2000000001 3697625.1))",2787,14N,NEON.PLA.D11.CLBJ.02143,JUVI,CLBJ,CLBJ_043,Live
35,630611.7000000001,3697622.2,630614.3,3697619.4000000004,Tree,0.4240014851093292,CLBJ_043_2019.tif,0,"POLYGON ((630614.3 3697622.2, 630614.3 3697619.4, 630611.7000000001 3697619.4, 630611.7000000001 3697622.2, 630614.3 3697622.2))",2798,14N,NEON.PLA.D11.CLBJ.02184,QUMA3,CLBJ,CLBJ_043,Live
41,630622.2000000001,3697615.9000000004,630628.5,3697609.6,Tree,0.416054368019104,CLBJ_043_2019.tif,0,"POLYGON ((630628.5 3697615.9, 630628.5 3697609.6, 630622.2000000001 3697609.6, 630622.2000000001 3697615.9, 630628.5 3697615.9))",2784,14N,NEON.PLA.D11.CLBJ.02136,QUST,CLBJ,CLBJ_043,Live
42,630623.7000000001,3697609.4000000004,630631.5,3697601.7,Tree,0.4145134389400482,CLBJ_043_2019.tif,0,"POLYGON ((630631.5 3697609.4, 630631.5 3697601.7, 630623.7000000001 3697601.7, 630623.7000000001 3697609.4, 630631.5 3697609.4))",2791,14N,NEON.PLA.D11.CLBJ.02149,QUST,CLBJ,CLBJ_043,Live
42,630623.7000000001,3697609.4000000004,630631.5,3697601.7,Tree,0.4145134389400482,CLBJ_043_2019.tif,0,"POLYGON ((630631.5 3697609.4, 630631.5 3697601.7, 630623.7000000001 3697601.7, 630623.7000000001 3697609.4, 630631.5 3697609.4))",2790,14N,NEON.PLA.D11.CLBJ.02147,QUST,CLBJ,CLBJ_043,"Live, broken bole"
